"","route_pattern_id","route_id","direction_id","route_pattern_name","route_pattern_time_desc","route_pattern_typicality","route_pattern_sort_order","representative_trip_id"
"4730","134-4-0","134",0,"Middlesex Ave - Winthrop St & Brooks St","School days only",3,51340013,"51226035"
"4731","134-9-0","134",0,"Wellington Station - Woburn Square","Sundays only",3,51340014,"52256309"
"4732","134-3-1","134",1,"North Woburn - Wellington Station via Trade Center","Weekdays only",1,51340100,"51226020"
"4733","134-6-1","134",1,"Winthrop St & Playstead Rd - Wellington Station","",2,51340102,"51226026"
"4734","134-5-1","134",1,"North Woburn - Wellington Station","",2,51340105,"51226022"
"4735","134-4-1","134",1,"Winthrop St & Brooks St - Middlesex Ave","School days only",3,51340109,"51226032"
"4736","134-7-1","134",1,"Medford Square - Wellington Station","",3,51340110,"52256266"
"4737","134-2-1","134",1,"North Woburn - Wellington via Trade Ctr & Veterans Ctr","Weekday middays only",3,51340112,"51226033"
"4738","134-9-1","134",1,"Woburn Square - Wellington Station","Sundays only",3,51340114,"52256302"
"4739","137-7-0","137",0,"Malden Center - Lincoln St @ Reading Depot","",1,51370000,"51225842"
"4740","137-6-0","137",0,"Oak Grove Busway - Lincoln St @ Reading Depot","Weekdays only",1,51370004,"51225831"
"4741","137-4-0","137",0,"Malden Center - Main St @ Water St","",3,51370007,"51225928"
"4742","137-7-1","137",1,"Lincoln St @ Reading Depot - Malden Center","",1,51370100,"51225843"
"4743","137-6-1","137",1,"Lincoln St @ Reading Depot - Oak Grove Busway","Weekdays only",1,51370104,"51225830"
"4744","137-4-1","137",1,"Main St @ Water St - Malden Center","",3,51370107,"51225914"
"4745","171-_-0","171",0,"Nubian Station - Logan Airport Terminals","Early mornings only",1,51710000,"51091006"
"4746","201-9-0","201",0,"Fields Corner - Keystone Apt via Puritan Mall & Neponset Ave","",1,52010000,"51097599"
"4747","201-_-0","201",0,"Fields Corner - Adams St & Gallivan Blvd via Neponset Ave","",2,52010003,"51097519"
"4748","201-8-0","201",0,"Fields Corner Station - Keystone Apts via Neponset Ave","Weekdays only",2,52010007,"51097550"
"4749","201-8-1","201",1,"Keystone Apts - Fields Corner Station via Adams St","",1,52010100,"51097479"
"4750","201-_-1","201",1,"Adams St & Gallivan Blvd - Fields Corner via Adams St","",2,52010103,"51097518"
"4751","201-1-1","201",1,"Adams St & Gallivan Blvd - Fields Corner via Adams St","School days only",3,52010107,"51093292_1"
"4752","202-5-0","202",0,"Fields Corner Station - Keystone Apts via Adams St","Weekdays only",1,52020000,"51097514"
"4753","202-A-0","202",0,"Fields Corner - Adams St & Gallivan Blvd via Adams St","School days only",3,52020003,"51093314_2"
"4754","202-4-0","202",0,"Fields Corner Station - Hallett Square via Adams St","Weekday early mornings only",3,52020004,"51085988"
"4755","202-6-1","202",1,"Keystone Apts - Fields Corner Station via Neponset Ave","Weekdays only",1,52020100,"51097483"
"4756","202-5-1","202",1,"Keystone Apt - Fields Corner via Puritan Mall & Neponset Ave","Weekday middays only",1,52020103,"51097535"
"4757","202-4-1","202",1,"Hallett Square - Fields Corner Station via Neponset Ave","Weekday early mornings only",3,52020105,"51097509"
"4758","210-3-0","210",0,"Fields Corner Station - Quincy Center Station","Weekdays only",1,52100000,"51097726"
"4759","210-_-0","210",0,"North Quincy Station - Quincy Center Station","",2,52100003,"51097531"
"4760","210-1-0","210",0,"Fields Corner Station - Braintree Station","Late nights only",3,52100007,"51097725"
"4761","210-3-1","210",1,"Quincy Center Station - Fields Corner Station","Weekdays only",1,52100100,"51097732"
"4762","210-_-1","210",1,"Quincy Center Station - North Quincy Station","",2,52100103,"51097456"
"4763","211-_-0","211",0,"Squantum - Quincy Center Station","",1,52110000,"51097774"
"4764","211-_-1","211",1,"Quincy Center Station - Squantum","",1,52110100,"51097760"
"4765","211-1-1","211",1,"Hollis Ave & Newbury Ave - Squantum","School days only",3,52110104,"51097475"
"4766","211-3-1","211",1,"E Squantum St & Newbury Ave - Squantum","School days only",3,52110105,"51097478"
"4767","211-9-1","211",1,"Hancock St & St Anns Rd - Squantum","School days only",3,52110106,"51097477"
"4768","215-1-0","215",0,"Ashmont Station - Quincy Center Station","",1,52150000,"51097858"
"4769","215-3-0","215",0,"Fields Corner Station - Quincy Center Station","Sundays only",3,52150004,"52051153"
"4770","215-2-0","215",0,"Adams St & Robertson St - Quincy Center Station","School days only",3,52150006,"51097474"
"4771","215-_-0","215",0,"North Quincy Station - Quincy Center Station","Early mornings only",3,52150007,"51097864"
"4772","215-1-1","215",1,"Quincy Center Station - Ashmont Station","",1,52150100,"51097855"
"4773","215-3-1","215",1,"Quincy Center Station - Fields Corner Station","Sundays only",3,52150104,"52051181"
"4774","215-7-1","215",1,"Quincy Center Station - East Milton Square","School days only",3,52150106,"51086019"
"4775","215-_-1","215",1,"Quincy Center Station - North Quincy Station","Early mornings only",3,52150107,"51097905"
"4776","216-2-0","216",0,"Quincy Center Station - Houghs Neck via Germantown","",1,52160000,"51097915"
"4777","216-4-0","216",0,"Quincy Center - Houghs Neck via McGrath Hwy & Germantown","",2,52160004,"51097992"
"4778","216-5-0","216",0,"Coddington St & Newcomb St - Houghs Neck via Germantown","School days only",3,52160007,"51098283"
"4779","216-1-0","216",0,"Calvin Rd & Moffat Rd - Houghs Neck","School days only",3,52160008,"51097943"
"4780","216-6-0","216",0,"Calvin Rd & Moffat Rd - Germantown","School days only",3,52160009,"51097927"
"4781","216-_-1","216",1,"Houghs Neck - Quincy Center Station","",1,52160100,"51097918"
"4782","216-4-1","216",1,"Houghs Neck - Quincy Center Station via McGrath Hwy","",2,52160104,"51097917"
"4783","217-8-0","217",0,"Ashmont Station - Quincy Center Station via North Quincy","Weekdays only",1,52170000,"51097464"
"4784","217-1-0","217",0,"Ashmont - Quincy Center via North Quincy & Hollis Ave","AM peak hours only",2,52170002,"51097473"
"4785","217-8-1","217",1,"Quincy Center Station - Ashmont Station via North Quincy","Weekdays only",1,52170100,"51097463"
"4786","217-2-1","217",1,"Hollis Ave & Newbury Ave - Bryant Ave & Upton St","School days only",2,52170103,"51097627"
"4787","220-3-0","220",0,"Quincy Center Station - Hingham Depot","",1,52200000,"51085991"
"4788","220-4-0","220",0,"Quincy Center Station - Hingham Depot via Hingham Center","Weekdays only",2,52200004,"51086020"
"4789","220-3-1","220",1,"Hingham Depot - Quincy Center Station","",1,52200100,"51085992"
"4790","222-9-0","222",0,"Quincy Center Station - Pleasant St & Washington St","",1,52220000,"51086015"
"4791","222-_-0","222",0,"Quincy Center Station - East Weymouth","",1,52220004,"51085989"
"4792","222-_-1","222",1,"East Weymouth - Quincy Center Station","",1,52220100,"51085990"
"4793","222-9-1","222",1,"Pleasant St & Washington St - Quincy Center Station","",1,52220104,"51086016"
"4794","225-1-0","225",0,"Quincy Center Station - Weymouth Landing via South St","",1,52250000,"51097628"
"4795","225-_-0","225",0,"Quincy Center Station - Weymouth Landing via Quincy Ave","",1,52250004,"51097633"
"4796","225-1-1","225",1,"Weymouth Landing - Quincy Center Station via South St","",1,52250100,"51097631"
"4797","225-_-1","225",1,"Weymouth Landing - Quincy Center Station via Quincy Ave","",1,52250104,"51097630"
"4798","226-_-0","226",0,"Braintree Station - Columbian Square","",1,52260000,"51097647"
"4799","226-_-1","226",1,"Columbian Square - Braintree Station","",1,52260100,"51097629"
"4800","230-3-0","230",0,"Quincy Center Station - Montello Station","",1,52300000,"51097799"
"4801","230-4-0","230",0,"Braintree Station - Montello Station","Weekday early mornings only",3,52300004,"51097850"
"4802","230-3-1","230",1,"Montello Station - Quincy Center Station","",1,52300100,"51097800"
"4803","230-4-1","230",1,"Montello Station - Braintree Station","Weekday early mornings only",3,52300104,"51097807"
"4804","236-2-0","236",0,"Quincy Center Station - South Shore Plaza","",1,52360000,"51085995"
"4805","236-3-0","236",0,"Quincy Center Station - Braintree Station","Mornings only",3,52360004,"51097457"
"4806","236-2-1","236",1,"South Shore Plaza - Quincy Center Station","",1,52360100,"51085996"
"4807","236-3-1","236",1,"Braintree Station - Quincy Center Station","Mornings only",2,52360104,"51097458"
"4808","238-9-0","238",0,"Quincy Center Station - Holbrook/Randolph Station","Weekdays only",1,52380000,"51098003"
"4809","238-7-0","238",0,"Quincy Center Station - Crawford Square","",2,52380003,"51098006"
"4810","238-3-0","238",0,"Quincy Center Station - Avon Square","",3,52380006,"51098050"
"4811","238-5-0","238",0,"Quincy Center - Crawford Square (Omits South Shore Plaza)","Sunday early mornings only",3,52380009,"52051472"
"4812","238-9-1","238",1,"Holbrook/Randolph Station - Quincy Center Station","Weekdays only",1,52380100,"51097999"
"4813","238-7-1","238",1,"Crawford Square - Quincy Center Station","",2,52380103,"51098001"
"4814","238-3-1","238",1,"Avon Square - Quincy Center Station","Sundays only",3,52380106,"52051449"
"4815","240-1-0","240",0,"Ashmont Station - Avon Square","",1,52400000,"51098008"
"4816","240-9-0","240",0,"Ashmont Station - Holbrook/Randolph Station","Weekdays only",1,52400004,"51098011"
"4817","240-_-0","240",0,"Ashmont Station - Crawford Square","",3,52400007,"51098055"
"4818","240-1-1","240",1,"Avon Square - Ashmont Station","",1,52400100,"51097998"
"4819","240-9-1","240",1,"Holbrook/Randolph Station - Ashmont Station","Weekdays only",2,52400104,"51098002"
"4820","240-_-1","240",1,"Memorial Pkwy - Ashmont Station","",2,52400106,"51098059"
"4821","240-3-1","240",1,"Holbrook/Randolph Station - North Randolph","Weekday evenings only",3,52400110,"51098043"
"4822","240-2-1","240",1,"Crawford Square - North Randolph","",3,52400112,"51098047"
"4823","245-_-0","245",0,"Mattapan Station - Quincy Center Station via Edge Hill Rd","Weekdays only",1,52450000,"51097460"
"4824","245-8-0","245",0,"Mattapan - Quincy Center via Alleyne St & Edge Hill Rd","AM peak hours only",2,52450003,"51097431"
"4825","245-_-1","245",1,"Quincy Center Station - Mattapan Station via Edge Hill Rd","Weekdays only",1,52450100,"51097430"
"4826","245-5-1","245",1,"Hancock St & St Anns Rd - Newport Ave & Beale St","School days only",3,52450102,"51097476"
"4827","350-5-0","350",0,"Alewife Station - North Burlington via Burlington Mall","",1,53500000,"51070504"
"4828","350-4-0","350",0,"Alewife Station - North Burlington","",2,53500004,"51070511"
"4829","350-8-0","350",0,"Alewife Station - Northwest Park","Weekday early mornings only",3,53500008,"51070735"
"4830","350-5-1","350",1,"North Burlington - Alewife Station via Burlington Mall","",1,53500100,"51070503"
"4831","350-8-1","350",1,"Northwest Park - Alewife Station","Weekdays only",3,53500104,"51070778"
"4832","350-4-1","350",1,"North Burlington - Alewife Station","",3,53500106,"52098477"
"4833","351-_-0","351",0,"Third Ave - Bedford Woods Dr","Weekdays only",1,53510000,"51070760"
"4834","351-1-0","351",0,"Third Ave - Bedford Woods Dr via EMD Serono","Weekdays only",1,53510002,"51070738"
"4835","351-1-1","351",1,"Bedford Woods Dr - Third Ave via EMD Serono","Weekdays only",1,53510100,"51070761"
"4836","351-_-1","351",1,"Bedford Woods Dr - Third Ave","Weekdays only",1,53510102,"51070739"
"4837","354-4-0","354",0,"State St, Boston - North Burlington via West Cummings Park","Weekdays only",1,53540000,"51225944"
"4838","354-6-0","354",0,"State St, Boston - North Burlington via Medford Sq & West Cummings Park","Weekdays only",1,53540003,"51225911"
"4839","354-4-1","354",1,"North Burlington - State St, Boston via West Cummings Park","Weekdays only",1,53540100,"51225908"
"4840","354-6-1","354",1,"North Burlington - State St, Boston via West Cummings Park & Medford Sq","Weekdays only",2,53540103,"51225956"
"4841","411-9-0","411",0,"Malden Center Station - Jack Satter House via Kennedy Dr","",1,54110000,"51225710"
"4842","411-1-0","411",0,"Malden Center Station - Kennedy Dr","Weekdays only",1,54110003,"51225525"
"4843","411-9-1","411",1,"Jack Satter House - Malden Center Station via Kennedy Dr","",1,54110100,"51225711"
"4844","411-1-1","411",1,"Kennedy Dr - Malden Center Station","Weekdays only",1,54110103,"51225656"
"4845","424-6-0","424",0,"Wonderland Station - Eastern Ave & Essex St","Weekdays only",1,54240000,"51258607"
"4846","424-6-1","424",1,"Eastern Ave & Essex St - Wonderland Station","Weekday mornings only",1,54240100,"51258603"
"4847","426-_-0","426",0,"Haymarket Station - Central Square, Lynn","Weekdays only",1,54260000,"51258573"
"4848","426-7-0","426",0,"Wonderland Station - Central Square, Lynn via Silsbee St","",2,54260003,"51258579"
"4849","426-2-0","426",0,"O'Callaghan Way & Holyoke St - Central Square, Lynn","School days only",3,54260006,"51259126"
"4850","426-3-0","426",0,"O'Callaghan Way & Fecteau Way - Central Square, Lynn","School days only",3,54260007,"51259137"
"4851","426-5-0","426",0,"Haymarket Station - Central Square, Lynn via Bell Cir","Weekday late nights only",3,54260008,"51258865"
"4852","426-_-1","426",1,"Central Square, Lynn - Haymarket Station","Weekdays only",1,54260100,"51258567"
"4853","426-7-1","426",1,"Central Square, Lynn - Wonderland Station","",2,54260103,"51258571"
"4854","428-_-0","428",0,"Haymarket Station - Oaklandvale","Weekdays only",1,54280000,"51259463"
"4855","428-_-1","428",1,"Oaklandvale - Haymarket Station","Weekday mornings only",1,54280100,"51259460"
"4856","429-_-0","429",0,"Central Sq - Northgate Ctr via Square One & Garfield Ave","",1,54290000,"51258718"
"4857","429-1-0","429",0,"Central Sq, Lynn - Northgate Shopping Ctr via Garfield Ave","Weekday mornings only",2,54290004,"51258715"
"4858","429-3-0","429",0,"Central Square, Lynn - O'Callaghan Way & Fecteau Way","School days only",2,54290007,"51259121"
"4859","429-2-0","429",0,"Central Sq, Lynn - Northgate Shopping Ctr via Square One","Evenings only",3,54290008,"51258725"
"4860","429-5-0","429",0,"Neptune Towers - O'Callaghan Way & Osborne St","School days only",3,54290011,"51259131"
"4861","429-_-1","429",1,"Northgate Ctr - Central Sq via Square One & Garfield Ave","",1,54290100,"51258705"
"4862","429-1-1","429",1,"Northgate Shopping Ctr - Central Sq, Lynn via Garfield Ave","Weekday mornings only",2,54290104,"51258701"
"4863","429-3-1","429",1,"O'Callaghan Way & Fecteau Way - Central Square, Lynn","School days only",3,54290107,"51259136"
"4864","429-2-1","429",1,"Northgate Shopping Ctr - Central Sq, Lynn via Square One","Evenings only",3,54290108,"51258712"
"4865","429-4-1","429",1,"O'Callaghan Way & Holyoke St - Central Square, Lynn","School days only",3,54290111,"51259127"
"4866","430-1-0","430",0,"Malden Center Station - Saugus Center","",1,54300000,"51225624"
"4867","430-6-0","430",0,"Malden Center Station - Saugus Center (Omits Square One)","Weekday mornings only",2,54300004,"51225697"
"4868","430-7-0","430",0,"Salem St & Sprague St - Square One Mall","School days only",3,54300007,"51225924"
"4869","430-2-0","430",0,"Malden Center Station - Saugus Center via Kennedy Dr","Weekday evenings only",3,54300008,"51218432"
"4870","430-1-1","430",1,"Saugus Center - Malden Center Station","",1,54300100,"51225530"
"4871","430-6-1","430",1,"Saugus Center - Malden Center Station (Omits Square One)","Weekday mornings only",2,54300104,"51225698"
"4872","430-2-1","430",1,"Saugus Center - Malden Center Station via Kennedy Dr","Weekday evenings only",3,54300107,"51218430"
"4873","435-8-0","435",0,"Neptune Towers - Salem Depot","",1,54350000,"51258654"
"4874","435-7-0","435",0,"Central Square, Lynn - Salem Depot","",2,54350003,"51258657"
"4875","435-6-0","435",0,"Neptune Towers - Liberty Tree Mall","Sundays only",3,54350007,"52046861"
"4876","435-_-0","435",0,"Central Square, Lynn - Liberty Tree Mall","Sundays only",3,54350009,"52046871"
"4877","435-8-1","435",1,"Salem Depot - Neptune Towers","",1,54350100,"51258659"
"4878","435-7-1","435",1,"Salem Depot - Central Square, Lynn","",2,54350103,"51258662"
"4879","435-6-1","435",1,"Liberty Tree Mall - Neptune Towers","Sundays only",3,54350107,"52046862"
"4880","435-_-1","435",1,"Liberty Tree Mall - Central Square, Lynn via Danvers Square","Sundays only",3,54350109,"52046864"
"4881","436-_-0","436",0,"Central Square, Lynn - Liberty Tree Mall","",1,54360000,"51258667"
"4882","436-1-0","436",0,"Central Square, Lynn - North Shore Mall","Weekday mornings only",2,54360003,"51258685"
"4883","436-2-0","436",0,"Central Square, Lynn - Goodwins Circle","",3,54360006,"51258692"
"4884","436-3-0","436",0,"Neptune Towers - Goodwins Circle","School days only",3,54360009,"51259132"
"4885","436-_-1","436",1,"Liberty Tree Mall - Central Square, Lynn","",1,54360100,"51258675"
